# Creating_software: MTpy v2, error: geometric_mean, error_value: 0.05, data_rotation: 0.0 deg clockwise, model_epsg:32612
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
>  44.595742 -110.625754   -3269.00
> 10 45
4.64159e-01  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXX -2.560108e+00 -5.902450e+00  5.000000e-02
4.64159e-01  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXY  1.047573e+01  9.060984e+00  5.000000e-02
4.64159e-01  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYX -1.246225e+01 -8.628133e+00  5.000000e-02
4.64159e-01  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYY  4.561403e+00  6.900610e+00  5.000000e-02
1.66810e+00  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXX  1.160937e+00 -2.803804e+00  5.000000e-02
1.66810e+00  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXY  6.796762e+00  4.415174e+00  5.000000e-02
1.66810e+00  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYX -8.682482e+00 -5.748701e+00  5.000000e-02
1.66810e+00  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYY -2.853538e-01  4.228497e+00  5.000000e-02
5.99484e+00  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXX  1.963994e+00 -4.334304e-01  5.000000e-02
5.99484e+00  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXY  4.752133e+00  3.209770e+00  5.000000e-02
5.99484e+00  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYX -4.670570e+00 -4.141335e+00  5.000000e-02
5.99484e+00  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYY -2.516649e+00  1.066270e+00  5.000000e-02
2.15443e+01  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXX  1.148198e+00  7.700496e-01  5.000000e-02
2.15443e+01  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXY  2.174669e+00  2.429048e+00  5.000000e-02
2.15443e+01  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYX -1.797970e+00 -2.627845e+00  5.000000e-02
2.15443e+01  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYY -1.579289e+00 -7.520379e-01  5.000000e-02
7.74264e+01  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXX  3.540292e-01  4.475376e-01  5.000000e-02
7.74264e+01  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXY  8.351317e-01  1.084209e+00  5.000000e-02
7.74264e+01  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYX -5.463587e-01 -1.052070e+00  5.000000e-02
7.74264e+01  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYY -6.334206e-01 -5.512131e-01  5.000000e-02
2.78256e+02  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXX  1.865293e-01  2.428606e-01  5.000000e-02
2.78256e+02  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXY  5.194264e-01  4.337485e-01  5.000000e-02
2.78256e+02  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYX -2.988669e-01 -4.223222e-01  5.000000e-02
2.78256e+02  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYY -3.822932e-01 -2.684296e-01  5.000000e-02
1.00000e+03  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXX  7.188424e-03  1.742835e-01  5.000000e-02
1.00000e+03  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXY  3.137390e-01  3.090826e-01  5.000000e-02
1.00000e+03  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYX -9.808219e-02 -2.528283e-01  5.000000e-02
1.00000e+03  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYY -2.162231e-01 -2.360936e-01  5.000000e-02
1.00000e-02  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXX  1.394940e+01 -5.588662e+00  1.597791e-01
1.00000e-02  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXY  1.922587e+02  3.308600e+02  1.597791e-01
1.00000e-02  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYX -2.012975e+02 -3.026475e+02  1.597791e-01
1.00000e-02  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYY  1.389168e+01  5.467790e+01  1.597791e-01
3.59381e-02  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXX  6.617290e+00  2.719355e+00  5.087080e-02
3.59381e-02  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXY  5.761391e+01  1.391886e+02  5.087080e-02
3.59381e-02  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYX -6.836886e+01 -1.300325e+02  5.087080e-02
3.59381e-02  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYY -3.784082e+00 -2.933386e+00  5.087080e-02
1.29155e-01  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXX  1.772491e+00  1.786717e+00  5.000000e-02
1.29155e-01  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXY  1.986291e+01  5.151737e+01  5.000000e-02
1.29155e-01  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYX -2.137985e+01 -4.953325e+01  5.000000e-02
1.29155e-01  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYY -2.066900e+00 -3.740662e+00  5.000000e-02
4.64159e-01  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXX  3.598549e-01  1.773182e+00  5.000000e-02
4.64159e-01  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXY  1.027669e+01  1.604186e+01  5.000000e-02
4.64159e-01  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYX -1.069080e+01 -1.842982e+01  5.000000e-02
4.64159e-01  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYY  9.780329e-02 -3.393555e+00  5.000000e-02
1.66810e+00  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXX -3.768322e-01  7.691049e-01  5.000000e-02
1.66810e+00  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXY  9.673876e+00  5.535402e+00  5.000000e-02
1.66810e+00  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYX -7.856558e+00 -7.135003e+00  5.000000e-02
1.66810e+00  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYY  1.860518e+00 -9.104929e-01  5.000000e-02
5.99484e+00  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXX -4.967740e-01 -1.556987e-01  6.449104e-02
5.99484e+00  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXY  8.347428e+00  5.726182e+00  6.449104e-02
5.99484e+00  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYX -5.332211e+00 -4.923599e+00  6.449104e-02
5.99484e+00  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYY -1.159983e+00 -3.414522e-01  6.449104e-02
2.15443e+01  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXX -2.606087e-01 -5.599256e-01  5.000000e-02
2.15443e+01  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXY  2.600299e+00  3.916354e+00  5.000000e-02
2.15443e+01  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYX -1.821003e+00 -2.588451e+00  5.000000e-02
2.15443e+01  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYY  8.279243e-01  9.109485e-01  5.000000e-02
